"","south.Species","south.Camr_Nm","south.Latitud","south.Longitd","na.rm"
"448","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"449","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"450","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"451","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"452","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"453","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"454","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"455","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"456","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"457","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"458","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"459","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"460","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"461","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"462","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"463","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"464","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"465","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"466","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"467","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"468","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"469","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"470","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"471","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"472","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"473","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"474","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"475","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"476","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"477","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"478","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"479","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"480","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"481","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"482","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"483","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"484","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"485","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"486","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"487","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"488","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"489","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"490","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"491","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"492","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"493","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"494","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"495","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"496","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"497","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"498","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"499","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"500","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"501","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"502","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"503","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"504","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"505","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"506","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"507","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"508","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"509","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"510","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"511","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"512","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"513","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"514","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"515","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"516","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"517","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"518","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"519","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"520","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"521","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"522","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"523","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"524","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"525","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"526","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"527","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"528","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"529","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"530","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"531","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"532","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"533","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"534","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"535","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"536","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"537","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"538","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"539","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"540","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"541","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"542","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"543","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"544","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"545","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"546","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"547","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"548","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"549","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"550","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"551","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"552","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"553","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"554","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"555","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"556","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"557","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"558","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"559","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"560","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"561","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"562","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"563","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"564","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"565","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"566","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"567","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"568","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"569","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"570","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"571","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"572","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"573","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"574","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"575","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"576","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"577","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"578","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"579","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"580","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"581","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"582","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"583","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"584","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"585","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"586","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"587","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"588","Dasypus novemcitus","K10",9.264,-83.0405,TRUE
"589","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"590","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"591","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"592","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"593","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"594","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"595","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"596","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"597","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"598","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"599","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"600","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"601","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"602","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"603","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"604","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"605","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"606","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"607","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"608","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"609","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"610","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"611","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"612","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"613","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"614","Tapirus bairdii","K10",9.264,-83.0405,TRUE
"615","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"616","Conepatus semistriatus","K2",9.1588,-83.065,TRUE
"617","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"618","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"619","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"620","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"621","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"622","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"623","Eira barbara","K2",9.1588,-83.065,TRUE
"624","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"625","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"626","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"627","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"628","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"629","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"630","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"631","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"632","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"633","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"634","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"635","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"636","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"637","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"638","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"639","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"640","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"641","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"642","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"643","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"644","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"645","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"646","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"647","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"648","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"649","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"650","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"651","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"652","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"653","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"654","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"655","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"656","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"657","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"658","Puma concolor","K2",9.1588,-83.065,TRUE
"659","Puma concolor","K2",9.1588,-83.065,TRUE
"660","Puma concolor","K2",9.1588,-83.065,TRUE
"661","Puma concolor","K2",9.1588,-83.065,TRUE
"662","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"663","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"664","Puma concolor","K2",9.1588,-83.065,TRUE
"665","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"666","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"667","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"668","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"669","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"670","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"671","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"672","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"673","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"674","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"675","Puma concolor","K2",9.1588,-83.065,TRUE
"676","Puma concolor","K2",9.1588,-83.065,TRUE
"677","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"678","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"679","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"680","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"681","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"682","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"683","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"684","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"685","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"686","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"687","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"688","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"689","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"690","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"691","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"692","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"693","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"694","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"695","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"696","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"697","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"698","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"699","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"700","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"701","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"702","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"703","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"704","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"705","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"706","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"707","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"708","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"709","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"710","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"711","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"712","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"713","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"714","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"715","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"716","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"717","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"718","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"719","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"720","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"721","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"722","Mazama temama","K2",9.1588,-83.065,TRUE
"723","Mazama temama","K2",9.1588,-83.065,TRUE
"724","Mazama temama","K2",9.1588,-83.065,TRUE
"725","Mazama temama","K2",9.1588,-83.065,TRUE
"726","Mazama temama","K2",9.1588,-83.065,TRUE
"727","Mazama temama","K2",9.1588,-83.065,TRUE
"728","Mazama temama","K2",9.1588,-83.065,TRUE
"729","Mazama temama","K2",9.1588,-83.065,TRUE
"730","Mazama temama","K2",9.1588,-83.065,TRUE
"731","Mazama temama","K2",9.1588,-83.065,TRUE
"732","Mazama temama","K2",9.1588,-83.065,TRUE
"733","Mazama temama","K2",9.1588,-83.065,TRUE
"734","Mazama temama","K2",9.1588,-83.065,TRUE
"735","Mazama temama","K2",9.1588,-83.065,TRUE
"736","Mazama temama","K2",9.1588,-83.065,TRUE
"737","Mazama temama","K2",9.1588,-83.065,TRUE
"738","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"739","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"740","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"741","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"742","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"743","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"744","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"745","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"746","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"747","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"748","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"749","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"750","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"751","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"752","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"753","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"754","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"755","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"756","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"757","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"758","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"759","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"760","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"761","Mazama temama","K2",9.1588,-83.065,TRUE
"762","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"763","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"764","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"765","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"766","Panthera onca","K2",9.1588,-83.065,TRUE
"767","Panthera onca","K2",9.1588,-83.065,TRUE
"768","Panthera onca","K2",9.1588,-83.065,TRUE
"769","Panthera onca","K2",9.1588,-83.065,TRUE
"770","Panthera onca","K2",9.1588,-83.065,TRUE
"771","Panthera onca","K2",9.1588,-83.065,TRUE
"772","Panthera onca","K2",9.1588,-83.065,TRUE
"773","Panthera onca","K2",9.1588,-83.065,TRUE
"774","Panthera onca","K2",9.1588,-83.065,TRUE
"775","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"776","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"777","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"778","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"779","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"780","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"781","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"782","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"783","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"784","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"785","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"786","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"787","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"788","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"789","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"790","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"791","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"792","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"793","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"794","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"795","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"796","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"797","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"798","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"799","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"800","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"801","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"802","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"803","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"804","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"805","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"806","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"807","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"808","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"809","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"810","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"811","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"812","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"813","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"814","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"815","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"816","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"817","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"818","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"819","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"820","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"821","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"822","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"823","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"824","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"825","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"826","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"827","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"828","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"829","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"830","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"831","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"832","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"833","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"834","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"835","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"836","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"837","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"838","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"839","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"840","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"841","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"842","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"843","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"844","Bassaricyon gabbii","K2",9.1588,-83.065,TRUE
"845","Leopardus tigrinus oncilla","K2",9.1588,-83.065,TRUE
"846","Leopardus tigrinus oncilla","K2",9.1588,-83.065,TRUE
"847","Leopardus tigrinus oncilla","K2",9.1588,-83.065,TRUE
"848","Leopardus tigrinus oncilla","K2",9.1588,-83.065,TRUE
"849","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"850","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"851","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"852","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"853","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"854","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"855","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"856","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"857","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"858","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"859","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"860","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"861","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"862","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"863","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"864","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"865","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"866","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"867","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"868","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"869","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"870","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"871","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"872","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"873","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"874","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"875","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"876","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"877","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"878","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"879","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"880","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"881","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"882","Sylvilagus dicei","K2",9.1588,-83.065,TRUE
"883","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"884","Tapirus bairdii","K2",9.1588,-83.065,TRUE
"885","Puma concolor","K2",9.1588,-83.065,TRUE
"886","Puma concolor","K2",9.1588,-83.065,TRUE
"887","Puma concolor","K2",9.1588,-83.065,TRUE
"888","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"889","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"890","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"891","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"892","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"893","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"894","Coendou mexicanus","K2",9.1588,-83.065,TRUE
"895","Coendou mexicanus","K2",9.1588,-83.065,TRUE
